geopixel,auc
113_457,0.7984126984126985
113_458,0.8459937565036421
113_459,0.7482517482517482
113_460,0.6103896103896104
113_461,-1.0
114_408,-1.0
114_409,0.7142857142857143
114_410,1.0
114_411,0.8328912466843502
114_412,0.8924137931034483
114_413,0.8287037037037037
114_414,0.8191985088536813
114_415,0.8289345063538612
114_416,0.8641975308641975
114_417,0.8154440154440155
114_418,0.9135802469135803
114_419,0.77
114_420,0.762962962962963
114_421,0.6893939393939394
114_422,0.875
114_423,0.8177777777777778
114_424,0.8452380952380952
114_425,0.7666666666666667
114_426,0.8859649122807017
114_427,0.7869897959183674
114_428,0.872
114_429,0.7930763178599528
114_430,0.7353215284249767
114_431,0.7728531855955678
114_432,0.8163265306122449
114_433,0.8333333333333334
114_434,0.9195652173913044
